player_id,Player,Rank,Year Drafted,Age,Team,MP RS,OWS RS,DWS RS,WS RS,WS/48 RS,season_year,MP PO,OWS PO,DWS PO,WS PO,WS/48 PO,Impact,Year Started,franchise_id,teams_played_for,salary,allocated_salary,MP_Total,MP_RS_Cost,MP_TOT_Cost,WS_RS_Cost,WS_TOT_Cost,Impact_Cost,Rookie Contract Year
divindo01,Donte DiVincenzo,17,2018,25,Sacramento Kings,665,0.2,0.6,0.8,0.058,2022,0.0,0.0,0.0,0.0,0.0,0.8,2019,26,2,4675830.0,1558610.0,665.0,2343.7744360902257,2343.7744360902257,1948262.5,1948262.5,1948262.5,5
divindo01,Donte DiVincenzo,17,2018,26,Golden State Warriors,1894,1.9,2.3,4.2,0.106,2023,59.0,0.1,0.1,0.2,0.125,5.0,2019,10,1,4500000.0,4500000.0,1953.0,2375.923970432946,2304.147465437788,1071428.5714285714,1022727.2727272726,900000.0,6
dixonju01,Juan Dixon,17,2002,24,Washington Wizards,647,-0.5,0.5,0.1,0.005,2003,0.0,0.0,0.0,0.0,0.0,0.1,2003,30,1,1172400.0,1172400.0,647.0,1812.0556414219475,1812.0556414219475,11724000.0,11724000.0,11724000.0,2
dixonju01,Juan Dixon,17,2002,25,Washington Wizards,1478,0.3,1.1,1.4,0.044,2004,0.0,0.0,0.0,0.0,0.0,1.4,2003,30,1,1260360.0,1260360.0,1478.0,852.7469553450609,852.7469553450609,900257.142857143,900257.142857143,900257.142857143,3
dixonju01,Juan Dixon,17,2002,26,Washington Wizards,1054,1.3,0.7,2.0,0.089,2005,219.0,0.1,0.2,0.3,0.059,3.2,2003,30,1,1348200.0,1348200.0,1273.0,1279.1271347248578,1059.0730557737627,674100.0,586173.9130434783,421312.5,4
dixonju01,Juan Dixon,17,2002,27,Portland Trail Blazers,1920,1.1,0.1,1.2,0.03,2006,0.0,0.0,0.0,0.0,0.0,1.2,2003,25,1,2500000.0,2500000.0,1920.0,1302.0833333333333,1302.0833333333333,2083333.3333333335,2083333.3333333335,2083333.3333333335,5
dixonju01,Juan Dixon,17,2002,28,Portland Trail Blazers,1243,0.1,0.5,0.6,0.023,2007,0.0,0.0,0.0,0.0,0.0,0.6,2003,25,2,2550000.0,1700000.0,1243.0,1367.6588897827835,1367.6588897827835,2833333.3333333335,2833333.3333333335,2833333.3333333335,6
dixonju01,Juan Dixon,17,2002,28,Toronto Raptors,683,0.4,0.7,1.1,0.076,2007,63.0,-0.3,0.1,-0.2,-0.182,0.30000000000000004,2003,28,2,2550000.0,850000.0,746.0,1244.5095168374817,1139.4101876675604,772727.2727272727,944444.4444444443,2833333.333333333,6
dixonju01,Juan Dixon,17,2002,29,Detroit Pistons,244,0.1,0.2,0.3,0.068,2008,7.0,0.0,0.0,0.0,-0.323,0.3,2003,9,2,2550000.0,1700000.0,251.0,6967.213114754099,6772.908366533865,5666666.666666667,5666666.666666667,5666666.666666667,7
doleami01,Michael Doleac,12,1998,21,Orlando Magic,780,1.2,1.1,2.2,0.138,1999,43.0,-0.1,0.0,0.0,-0.046,2.2,1999,22,1,1050000.0,1050000.0,823.0,1346.1538461538462,1275.820170109356,477272.72727272724,477272.72727272724,477272.72727272724,2
doleami01,Michael Doleac,12,1998,22,Orlando Magic,1335,1.1,1.9,3.0,0.106,2000,0.0,0.0,0.0,0.0,0.0,3.0,1999,22,1,1357320.0,1357320.0,1335.0,1016.7191011235955,1016.7191011235955,452440.0,452440.0,452440.0,3
doleami01,Michael Doleac,12,1998,23,Orlando Magic,1398,-0.2,1.7,1.5,0.05,2001,45.0,-0.1,0.0,0.0,-0.03,1.5,1999,22,1,1452000.0,1452000.0,1443.0,1038.62660944206,1006.2370062370062,968000.0,968000.0,968000.0,4
doleami01,Michael Doleac,12,1998,24,Cleveland Cavaliers,705,-0.1,0.4,0.3,0.022,2002,0.0,0.0,0.0,0.0,0.0,0.3,1999,6,1,2000856.0,2000856.0,705.0,2838.0936170212767,2838.0936170212767,6669520.0,6669520.0,6669520.0,5
doleami01,Michael Doleac,12,1998,25,New York Knicks,1041,-0.4,0.7,0.3,0.014,2003,0.0,0.0,0.0,0.0,0.0,0.3,1999,20,1,1400000.0,1400000.0,1041.0,1344.8607108549472,1344.8607108549472,4666666.666666667,4666666.666666667,4666666.666666667,6
doleami01,Michael Doleac,12,1998,26,Denver Nuggets,344,0.2,0.3,0.5,0.069,2004,49.0,0.1,0.0,0.0,0.048,0.5,1999,8,2,1540000.0,1026666.6666666666,393.0,2984.4961240310076,2612.3833757421544,2053333.3333333333,2053333.3333333333,2053333.3333333333,7
doleami01,Michael Doleac,12,1998,26,New York Knicks,685,0.3,0.9,1.2,0.085,2004,0.0,0.0,0.0,0.0,0.0,1.2,1999,20,2,1540000.0,513333.3333333333,685.0,749.3917274939173,749.3917274939173,427777.77777777775,427777.77777777775,427777.77777777775,7
doleami01,Michael Doleac,12,1998,27,Miami Heat,1175,0.2,1.6,1.9,0.076,2005,65.0,-0.1,0.1,0.0,0.035,1.9,1999,16,1,2400000.0,2400000.0,1240.0,2042.5531914893618,1935.483870967742,1263157.8947368423,1263157.8947368423,1263157.8947368423,8
doleami01,Michael Doleac,12,1998,28,Miami Heat,371,0.1,0.5,0.6,0.079,2006,72.0,0.0,0.1,0.2,0.117,1.4,1999,16,1,2640000.0,2640000.0,443.0,7115.902964959569,5959.367945823928,4400000.0,3300000.0,1885714.285714286,9
doleami01,Michael Doleac,12,1998,29,Miami Heat,698,0.3,0.9,1.2,0.086,2007,1.0,0.0,0.0,0.0,-0.025,1.2,1999,16,1,2880000.0,2880000.0,699.0,4126.0744985673355,4120.171673819743,2400000.0,2400000.0,2400000.0,10
doncilu01,Luka Dončić,3,2018,19,Dallas Mavericks,2318,2.1,2.8,4.9,0.101,2019,0.0,0.0,0.0,0.0,0.0,4.9,2019,7,1,6560640.0,6560640.0,2318.0,2830.30198446937,2830.30198446937,1338906.1224489794,1338906.1224489794,1338906.1224489794,2
doncilu01,Luka Dončić,3,2018,20,Dallas Mavericks,2047,6.5,2.3,8.8,0.207,2020,215.0,0.4,0.0,0.5,0.101,10.8,2019,7,1,7683360.0,7683360.0,2262.0,3753.4733756717146,3396.710875331565,873109.0909090908,826167.7419354838,711422.2222222221,3
doncilu01,Luka Dončić,3,2018,21,Dallas Mavericks,2262,5.1,2.6,7.7,0.163,2021,281.0,0.6,0.1,0.7,0.127,10.5,2019,7,1,8049360.0,8049360.0,2543.0,3558.5145888594166,3165.300825796304,1045371.4285714285,958257.1428571428,766605.7142857143,4
doncilu01,Luka Dončić,3,2018,22,Dallas Mavericks,2301,3.8,3.8,7.6,0.159,2022,552.0,1.1,0.8,1.9,0.164,15.2,2019,7,1,10174391.0,10174391.0,2853.0,4421.725771403738,3566.2078513845076,1338735.6578947369,1070988.5263157894,669367.8289473684,5
doncilu01,Luka Dončić,3,2018,23,Dallas Mavericks,2391,7.3,2.9,10.2,0.204,2023,0.0,0.0,0.0,0.0,0.0,10.2,2019,7,1,37096500.0,37096500.0,2391.0,15515.056461731494,15515.056461731494,3636911.7647058824,3636911.7647058824,3636911.7647058824,6
doolike01,Keyon Dooling,10,2000,20,Los Angeles Clippers,1237,0.8,0.7,1.4,0.056,2001,0.0,0.0,0.0,0.0,0.0,1.4,2001,13,1,1538880.0,1538880.0,1237.0,1244.0420371867422,1244.0420371867422,1099200.0,1099200.0,1099200.0,2
doolike01,Keyon Dooling,10,2000,22,Los Angeles Clippers,969,0.2,0.2,0.3,0.016,2003,0.0,0.0,0.0,0.0,0.0,0.3,2001,13,1,1769760.0,1769760.0,969.0,1826.3777089783282,1826.3777089783282,5899200.0,5899200.0,5899200.0,4
doolike01,Keyon Dooling,10,2000,23,Los Angeles Clippers,1137,0.2,0.1,0.3,0.013,2004,0.0,0.0,0.0,0.0,0.0,0.3,2001,13,1,2256444.0,2256444.0,1137.0,1984.5593667546175,1984.5593667546175,7521480.0,7521480.0,7521480.0,5
doolike01,Keyon Dooling,10,2000,24,Miami Heat,1184,0.2,1.3,1.5,0.061,2005,264.0,0.3,0.3,0.6,0.111,3.9,2001,16,1,745046.0,745046.0,1448.0,629.2618243243244,514.5345303867404,496697.3333333333,354783.8095238095,191037.4358974359,6
doolike01,Keyon Dooling,10,2000,25,Orlando Magic,1137,0.3,0.8,1.1,0.046,2006,0.0,0.0,0.0,0.0,0.0,1.1,2001,22,1,3100000.0,3100000.0,1137.0,2726.4731750219876,2726.4731750219876,2818181.818181818,2818181.818181818,2818181.818181818,7
doolike01,Keyon Dooling,10,2000,26,Orlando Magic,1435,0.7,1.4,2.1,0.071,2007,65.0,0.1,0.0,0.1,0.08,2.5,2001,22,1,3348000.0,3348000.0,1500.0,2333.1010452961673,2232.0,1594285.7142857143,1521818.1818181816,1339200.0,8
doolike01,Keyon Dooling,10,2000,27,Orlando Magic,1334,2.4,1.2,3.7,0.132,2008,148.0,0.2,0.1,0.3,0.09,4.9,2001,22,1,3596000.0,3596000.0,1482.0,2695.6521739130435,2426.4507422402157,971891.8918918918,899000.0,733877.5510204082,9
doolike01,Keyon Dooling,10,2000,28,New Jersey Nets,2074,2.8,0.9,3.7,0.085,2009,0.0,0.0,0.0,0.0,0.0,3.7,2001,19,1,3300000.0,3300000.0,2074.0,1591.1282545805207,1591.1282545805207,891891.8918918918,891891.8918918918,891891.8918918918,10
doolike01,Keyon Dooling,10,2000,29,New Jersey Nets,971,0.4,0.3,0.7,0.035,2010,0.0,0.0,0.0,0.0,0.0,0.7,2001,19,1,3564000.0,3564000.0,971.0,3670.4428424304842,3670.4428424304842,5091428.571428572,5091428.571428572,5091428.571428572,11
doolike01,Keyon Dooling,10,2000,30,Milwaukee Bucks,1757,0.8,2.1,2.9,0.08,2011,0.0,0.0,0.0,0.0,0.0,2.9,2001,17,1,2000000.0,2000000.0,1757.0,1138.3039271485486,1138.3039271485486,689655.1724137932,689655.1724137932,689655.1724137932,12
doolike01,Keyon Dooling,10,2000,31,Boston Celtics,662,-0.2,0.8,0.6,0.042,2012,212.0,0.3,0.3,0.5,0.119,2.6,2001,2,1,2246400.0,2246400.0,874.0,3393.3534743202417,2570.2517162471395,3744000.0,2042181.8181818181,864000.0,13
doolike01,Keyon Dooling,10,2000,32,Memphis Grizzlies,82,0.2,0.1,0.2,0.128,2013,114.0,0.0,0.0,0.1,0.032,0.6000000000000001,2001,15,1,1352181.0,1352181.0,196.0,16490.01219512195,6898.882653061224,6760905.0,4507269.999999999,2253634.9999999995,14
dorsejo01,Joey Dorsey,33,2008,26,Houston Rockets,54,0.0,0.1,0.1,0.088,2010,0.0,0.0,0.0,0.0,0.0,0.1,2009,11,2,881000.0,587333.3333333334,54.0,10876.543209876543,10876.543209876543,5873333.333333333,5873333.333333333,5873333.333333333,3
dorsejo01,Joey Dorsey,33,2008,27,Toronto Raptors,522,0.2,0.5,0.8,0.072,2011,0.0,0.0,0.0,0.0,0.0,0.8,2009,28,1,854389.0,854389.0,522.0,1636.7605363984674,1636.7605363984674,1067986.25,1067986.25,1067986.25,4
dorsejo01,Joey Dorsey,33,2008,31,Houston Rockets,854,0.4,1.5,1.9,0.108,2015,13.0,0.0,0.0,0.0,-0.117,1.9,2009,11,1,948163.0,948163.0,867.0,1110.2611241217799,1093.6136101499424,499033.15789473685,499033.15789473685,499033.15789473685,8
dorsety01,Tyler Dorsey,41,2017,21,Atlanta Hawks,974,0.0,0.4,0.4,0.02,2018,0.0,0.0,0.0,0.0,0.0,0.4,2018,1,1,815615.0,815615.0,974.0,837.3870636550308,837.3870636550308,2039037.5,2039037.5,2039037.5,2
dorsety01,Tyler Dorsey,41,2017,22,Memphis Grizzlies,447,0.4,0.3,0.7,0.073,2019,0.0,0.0,0.0,0.0,0.0,0.7,2018,15,2,1378242.0,459414.0,447.0,1027.7718120805368,1027.7718120805368,656305.7142857143,656305.7142857143,656305.7142857143,3
dortlu01,Luguentz Dort,0,0,21,Oklahoma City Thunder,1543,-0.6,1.0,0.3,0.011,2021,0.0,0.0,0.0,0.0,0.0,0.3,2020,21,1,1517981.0,1517981.0,1543.0,983.7854828256643,983.7854828256643,5059936.666666667,5059936.666666667,5059936.666666667,2022
dortlu01,Luguentz Dort,0,0,22,Oklahoma City Thunder,1665,0.2,1.1,1.4,0.04,2022,0.0,0.0,0.0,0.0,0.0,1.4,2020,21,1,1782621.0,1782621.0,1665.0,1070.6432432432432,1070.6432432432432,1273300.7142857143,1273300.7142857143,1273300.7142857143,2023
dortlu01,Luguentz Dort,0,0,23,Oklahoma City Thunder,2272,0.9,2.1,2.9,0.062,2023,0.0,0.0,0.0,0.0,0.0,2.9,2020,21,1,15277778.0,15277778.0,2272.0,6724.37411971831,6724.37411971831,5268199.310344827,5268199.310344827,5268199.310344827,2024
dosunay01,Ayo Dosunmu,38,2021,22,Chicago Bulls,2110,1.7,1.3,3.0,0.069,2022,86.0,-0.1,0.1,-0.1,-0.029,2.6,2022,5,1,925258.0,925258.0,2196.0,438.51090047393365,421.3378870673953,308419.3333333333,319054.4827586207,355868.4615384615,2
dosunay01,Ayo Dosunmu,38,2021,23,Chicago Bulls,2098,0.7,2.2,2.9,0.067,2023,0.0,0.0,0.0,0.0,0.0,2.9,2022,5,1,1563518.0,1563518.0,2098.0,745.2421353670162,745.2421353670162,539144.1379310346,539144.1379310346,539144.1379310346,3
dotsoda01,Damyean Dotson,44,2017,23,New York Knicks,474,0.3,0.3,0.6,0.06,2018,0.0,0.0,0.0,0.0,0.0,0.6,2018,20,1,1100000.0,1100000.0,474.0,2320.675105485232,2320.675105485232,1833333.3333333335,1833333.3333333335,1833333.3333333335,2
dotsoda01,Damyean Dotson,44,2017,24,New York Knicks,2004,0.7,0.9,1.5,0.037,2019,0.0,0.0,0.0,0.0,0.0,1.5,2018,20,1,1378242.0,1378242.0,2004.0,687.745508982036,687.745508982036,918828.0,918828.0,918828.0,3
dotsoda01,Damyean Dotson,44,2017,25,New York Knicks,836,0.6,0.4,0.9,0.053,2020,0.0,0.0,0.0,0.0,0.0,0.9,2018,20,1,1618520.0,1618520.0,836.0,1936.0287081339713,1936.0287081339713,1798355.5555555555,1798355.5555555555,1798355.5555555555,4
dotsode01,Devon Dotson,0,0,21,Chicago Bulls,50,0.1,0.1,0.2,0.177,2021,0.0,0.0,0.0,0.0,0.0,0.2,2021,5,1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2022
dotsode01,Devon Dotson,0,0,22,Chicago Bulls,85,0.1,0.0,0.1,0.048,2022,0.0,0.0,0.0,0.0,0.0,0.1,2021,5,1,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,2023
doubyqu01,Quincy Douby,19,2006,24,Toronto Raptors,73,0.1,0.0,0.2,0.106,2009,0.0,0.0,0.0,0.0,0.0,0.2,2007,28,2,1427040.0,475680.0,73.0,6516.164383561644,6516.164383561644,2378400.0,2378400.0,2378400.0,4
douglch01,Chris Douglas-Roberts,40,2008,22,New Jersey Nets,585,0.4,0.2,0.6,0.046,2009,0.0,0.0,0.0,0.0,0.0,0.6,2009,19,1,442411.0,442411.0,585.0,756.2581196581197,756.2581196581197,737351.6666666667,737351.6666666667,737351.6666666667,2
douglch01,Chris Douglas-Roberts,40,2008,23,New Jersey Nets,1730,-0.2,0.9,0.7,0.02,2010,0.0,0.0,0.0,0.0,0.0,0.7,2009,19,1,736000.0,736000.0,1730.0,425.4335260115607,425.4335260115607,1051428.5714285716,1051428.5714285716,1051428.5714285716,3
douglch01,Chris Douglas-Roberts,40,2008,24,Milwaukee Bucks,884,0.4,1.3,1.6,0.088,2011,0.0,0.0,0.0,0.0,0.0,1.6,2009,17,1,854389.0,854389.0,884.0,966.5033936651583,966.5033936651583,533993.125,533993.125,533993.125,4
douglch01,Chris Douglas-Roberts,40,2008,26,Dallas Mavericks,63,0.0,0.0,0.1,0.041,2013,0.0,0.0,0.0,0.0,0.0,0.1,2009,7,1,72892.0,72892.0,63.0,1157.015873015873,1157.015873015873,728920.0,728920.0,728920.0,6
douglsh01,Sherman Douglas,28,1989,24,Miami Heat,2562,3.5,1.9,5.4,0.1,1991,0.0,0.0,0.0,0.0,0.0,5.4,1990,16,1,325000.0,325000.0,2562.0,126.85402029664324,126.85402029664324,60185.18518518518,60185.18518518518,60185.18518518518,3
douglsh01,Sherman Douglas,28,1989,25,Boston Celtics,654,0.4,0.6,0.9,0.068,1992,65.0,-0.1,0.0,-0.1,-0.103,0.5,1990,2,2,1250000.0,833333.3333333334,719.0,1274.2099898063202,1159.017153453871,925925.925925926,1041666.6666666666,1666666.6666666667,4
douglsh01,Sherman Douglas,28,1989,25,Miami Heat,98,0.1,0.0,0.1,0.058,1992,0.0,0.0,0.0,0.0,0.0,0.1,1990,16,2,1250000.0,416666.6666666667,98.0,4251.700680272109,4251.700680272109,4166666.6666666665,4166666.6666666665,4166666.6666666665,4
douglsh01,Sherman Douglas,28,1989,26,Boston Celtics,1932,1.5,1.1,2.6,0.064,1993,166.0,0.1,0.0,0.1,0.032,3.0,1990,2,1,1869000.0,1869000.0,2098.0,967.3913043478261,890.8484270734033,718846.1538461539,692222.2222222221,623000.0,5
douglsh01,Sherman Douglas,28,1989,27,Boston Celtics,2789,1.9,0.8,2.7,0.046,1994,0.0,0.0,0.0,0.0,0.0,2.7,1990,2,1,2300000.0,2300000.0,2789.0,824.6683399067766,824.6683399067766,851851.8518518518,851851.8518518518,851851.8518518518,6
douglsh01,Sherman Douglas,28,1989,28,Boston Celtics,2048,3.2,1.0,4.2,0.099,1995,168.0,-0.3,0.1,-0.2,-0.047,3.4000000000000004,1990,2,1,2731000.0,2731000.0,2216.0,1333.49609375,1232.4007220216606,650238.0952380953,682750.0,803235.294117647,7
douglsh01,Sherman Douglas,28,1989,29,Milwaukee Bucks,2101,3.2,0.4,3.5,0.081,1996,0.0,0.0,0.0,0.0,0.0,3.5,1990,17,2,3163000.0,1054333.3333333333,2101.0,501.82452800253844,501.82452800253844,301238.0952380952,301238.0952380952,301238.0952380952,8
douglsh01,Sherman Douglas,28,1989,30,Milwaukee Bucks,2316,3.4,1.2,4.6,0.095,1997,0.0,0.0,0.0,0.0,0.0,4.6,1990,17,1,3594000.0,3594000.0,2316.0,1551.8134715025906,1551.8134715025906,781304.347826087,781304.347826087,781304.347826087,9
douglsh01,Sherman Douglas,28,1989,31,New Jersey Nets,1699,3.3,0.7,4.0,0.112,1998,125.0,0.2,0.0,0.2,0.058,4.8,1990,19,1,4025000.0,2683333.3333333335,1824.0,1579.3604080831863,1471.125730994152,670833.3333333334,638888.8888888889,559027.7777777779,10
douglsh01,Sherman Douglas,28,1989,31,New Jersey Nets,1699,3.3,0.7,4.0,0.112,1998,125.0,0.2,0.0,0.2,0.058,4.8,1990,19,1,272250.0,1341666.6666666667,1824.0,789.6802040415931,735.562865497076,335416.6666666667,319444.44444444444,279513.88888888893,10
douglsh01,Sherman Douglas,28,1989,33,New Jersey Nets,309,0.5,0.2,0.6,0.1,2000,0.0,0.0,0.0,0.0,0.0,0.6,1990,19,1,1000000.0,1000000.0,309.0,3236.2459546925566,3236.2459546925566,1666666.6666666667,1666666.6666666667,1666666.6666666667,12
douglsh01,Sherman Douglas,28,1989,34,New Jersey Nets,1094,-0.1,0.3,0.2,0.007,2001,0.0,0.0,0.0,0.0,0.0,0.2,1990,19,1,1100000.0,1100000.0,1094.0,1005.4844606946983,1005.4844606946983,5500000.0,5500000.0,5500000.0,13
douglto01,Toney Douglas,29,2009,23,New York Knicks,1087,1.8,0.4,2.2,0.097,2010,0.0,0.0,0.0,0.0,0.0,2.2,2010,20,1,996240.0,996240.0,1087.0,916.5041398344066,916.5041398344066,452836.3636363636,452836.3636363636,452836.3636363636,2
douglto01,Toney Douglas,29,2009,24,New York Knicks,1971,3.0,1.2,4.2,0.101,2011,112.0,0.1,0.0,0.2,0.066,5.0,2010,20,1,1071000.0,1071000.0,2083.0,543.37899543379,514.162265962554,255000.0,243409.09090909088,214200.0,3
douglto01,Toney Douglas,29,2009,26,Houston Rockets,913,0.8,0.7,1.5,0.081,2013,0.0,0.0,0.0,0.0,0.0,1.5,2010,11,2,2067880.0,1378586.6666666667,913.0,1509.952537422417,1509.952537422417,919057.7777777779,919057.7777777779,919057.7777777779,5
douglto01,Toney Douglas,29,2009,26,Sacramento Kings,376,0.6,0.3,0.9,0.11,2013,0.0,0.0,0.0,0.0,0.0,0.9,2010,26,2,2067880.0,689293.3333333334,376.0,1833.22695035461,1833.22695035461,765881.4814814815,765881.4814814815,765881.4814814815,5
douglto01,Toney Douglas,29,2009,27,Golden State Warriors,265,-0.1,0.3,0.2,0.028,2014,0.0,0.0,0.0,0.0,0.0,0.2,2010,10,2,1600000.0,1066666.6666666667,265.0,4025.1572327044028,4025.1572327044028,5333333.333333333,5333333.333333333,5333333.333333333,6
douglto01,Toney Douglas,29,2009,27,Miami Heat,410,0.3,0.4,0.7,0.083,2014,29.0,0.1,0.0,0.1,0.096,1.1,2010,16,2,1600000.0,533333.3333333334,439.0,1300.8130081300815,1214.8823082763859,761904.761904762,666666.6666666667,484848.48484848486,6
douglto01,Toney Douglas,29,2009,28,New Orleans Pelicans,177,0.0,0.2,0.2,0.046,2015,0.0,0.0,0.0,0.0,0.0,0.2,2010,4,1,268974.0,268974.0,177.0,1519.6271186440679,1519.6271186440679,1344870.0,1344870.0,1344870.0,7
douglto01,Toney Douglas,29,2009,29,New Orleans Pelicans,1262,1.6,0.9,2.5,0.094,2016,0.0,0.0,0.0,0.0,0.0,2.5,2010,4,1,1164858.0,776572.0,1262.0,615.350237717908,615.350237717908,310628.8,310628.8,310628.8,8
douglto01,Toney Douglas,29,2009,29,New Orleans Pelicans,1262,1.6,0.9,2.5,0.094,2016,0.0,0.0,0.0,0.0,0.0,2.5,2010,4,1,600000.0,388286.0,1262.0,307.675118858954,307.675118858954,155314.4,155314.4,155314.4,8
douglto01,Toney Douglas,29,2009,30,Memphis Grizzlies,394,0.0,0.5,0.5,0.059,2017,0.0,0.0,0.0,0.0,0.0,0.5,2010,15,1,603558.0,603558.0,394.0,1531.8730964467004,1531.8730964467004,1207116.0,1207116.0,1207116.0,9
doumbse01,Sekou Doumbouya,15,2019,21,Los Angeles Lakers,16,0.0,0.1,0.1,0.3,2022,0.0,0.0,0.0,0.0,0.0,0.1,2020,14,1,3613680.0,2409120.0,16.0,150570.0,150570.0,24091200.0,24091200.0,24091200.0,4
doumbse01,Sekou Doumbouya,15,2019,21,Los Angeles Lakers,16,0.0,0.1,0.1,0.3,2022,0.0,0.0,0.0,0.0,0.0,0.1,2020,14,1,0.0,1204560.0,16.0,75285.0,75285.0,12045600.0,12045600.0,12045600.0,4
dowtije01,Jeff Dowtin,0,0,24,Golden State Warriors,28,0.0,0.0,0.1,0.089,2022,0.0,0.0,0.0,0.0,0.0,0.1,2022,10,3,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2023
dowtije01,Jeff Dowtin,0,0,24,Golden State Warriors,28,0.0,0.0,0.1,0.089,2022,0.0,0.0,0.0,0.0,0.0,0.1,2022,10,3,53176.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2023
dowtije01,Jeff Dowtin,0,0,24,Golden State Warriors,28,0.0,0.0,0.1,0.089,2022,0.0,0.0,0.0,0.0,0.0,0.1,2022,10,3,53176.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2023
doziepj01,PJ Dozier,0,0,22,Boston Celtics,51,0.1,0.1,0.1,0.125,2019,0.0,0.0,0.0,0.0,0.0,0.1,2018,2,1,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,2020
doziepj01,PJ Dozier,0,0,23,Denver Nuggets,412,0.0,0.4,0.4,0.044,2020,125.0,-0.1,0.0,0.0,-0.019,0.4,2018,8,1,183115.0,183115.0,537.0,444.45388349514565,340.9962756052142,457787.5,457787.5,457787.5,2021
doziepj01,PJ Dozier,0,0,24,Denver Nuggets,1088,0.1,1.1,1.1,0.051,2021,0.0,0.0,0.0,0.0,0.0,1.1,2018,8,1,1762796.0,1762796.0,1088.0,1620.2169117647059,1620.2169117647059,1602541.8181818181,1602541.8181818181,1602541.8181818181,2022
doziepj01,PJ Dozier,0,0,25,Denver Nuggets,340,-0.1,0.4,0.3,0.038,2022,0.0,0.0,0.0,0.0,0.0,0.3,2018,8,1,1910860.0,1910860.0,340.0,5620.176470588235,5620.176470588235,6369533.333333334,6369533.333333334,6369533.333333334,2023
dragigo01,Goran Dragić,45,2008,22,Phoenix Suns,728,-0.3,0.4,0.1,0.005,2009,0.0,0.0,0.0,0.0,0.0,0.1,2009,24,1,1700000.0,1700000.0,728.0,2335.164835164835,2335.164835164835,17000000.0,17000000.0,17000000.0,2
dragigo01,Goran Dragić,45,2008,23,Phoenix Suns,1442,2.0,0.8,2.8,0.094,2010,237.0,0.5,0.0,0.5,0.099,4.8,2009,24,1,1836000.0,1836000.0,1679.0,1273.2316227461858,1093.5080405002977,655714.2857142858,556363.6363636364,382500.0,3
dragigo01,Goran Dragić,45,2008,24,Houston Rockets,378,0.9,0.3,1.2,0.157,2011,0.0,0.0,0.0,0.0,0.0,1.2,2009,11,2,1972000.0,1314666.6666666667,378.0,3477.9541446208113,3477.9541446208113,1095555.5555555557,1095555.5555555557,1095555.5555555557,4
dragigo01,Goran Dragić,45,2008,25,Houston Rockets,1752,3.6,1.5,5.1,0.139,2012,0.0,0.0,0.0,0.0,0.0,5.1,2009,11,1,2108000.0,2108000.0,1752.0,1203.1963470319636,1203.1963470319636,413333.3333333334,413333.3333333334,413333.3333333334,5
dragigo01,Goran Dragić,45,2008,26,Phoenix Suns,2581,4.1,1.6,5.7,0.106,2013,0.0,0.0,0.0,0.0,0.0,5.7,2009,24,1,7500000.0,7500000.0,2581.0,2905.850445563735,2905.850445563735,1315789.4736842106,1315789.4736842106,1315789.4736842106,6
dragigo01,Goran Dragić,45,2008,27,Phoenix Suns,2668,8.4,2.0,10.3,0.186,2014,0.0,0.0,0.0,0.0,0.0,10.3,2009,24,1,7500000.0,7500000.0,2668.0,2811.0944527736133,2811.0944527736133,728155.3398058251,728155.3398058251,728155.3398058251,7
dragigo01,Goran Dragić,45,2008,28,Miami Heat,905,2.3,0.5,2.8,0.146,2015,0.0,0.0,0.0,0.0,0.0,2.8,2009,16,2,7500000.0,5000000.0,905.0,5524.861878453039,5524.861878453039,1785714.285714286,1785714.285714286,1785714.285714286,8
dragigo01,Goran Dragić,45,2008,28,Phoenix Suns,1735,3.1,0.9,4.0,0.111,2015,0.0,0.0,0.0,0.0,0.0,4.0,2009,24,2,7500000.0,2500000.0,1735.0,1440.922190201729,1440.922190201729,625000.0,625000.0,625000.0,8
dragigo01,Goran Dragić,45,2008,29,Miami Heat,2363,2.4,2.3,4.7,0.096,2016,472.0,0.4,0.6,1.0,0.099,8.7,2009,16,1,14780000.0,14780000.0,2835.0,6254.760897164621,5213.403880070547,3144680.85106383,2592982.456140351,1698850.5747126439,9
dragigo01,Goran Dragić,45,2008,30,Miami Heat,2459,5.0,2.6,7.5,0.147,2017,0.0,0.0,0.0,0.0,0.0,7.5,2009,16,1,15890000.0,15890000.0,2459.0,6461.976413176088,6461.976413176088,2118666.6666666665,2118666.6666666665,2118666.6666666665,10
dragigo01,Goran Dragić,45,2008,31,Miami Heat,2378,2.9,2.3,5.3,0.106,2018,156.0,0.0,0.0,0.0,0.01,5.3,2009,16,1,17000450.0,17000450.0,2534.0,7149.053826745164,6708.938437253354,3207632.0754716983,3207632.0754716983,3207632.0754716983,11
dragigo01,Goran Dragić,45,2008,32,Miami Heat,991,0.6,1.0,1.6,0.079,2019,0.0,0.0,0.0,0.0,0.0,1.6,2009,16,1,18109175.0,18109175.0,991.0,18273.63773965691,18273.63773965691,11318234.375,11318234.375,11318234.375,12
