franchise_id,season_year,home_games,home_wins,home_attendance_total,avg_home_attendance,away_games,away_wins,away_attendance_total,avg_away_attendance,total_games,total_wins,Pct,total_attendance,attendance_avg,Team_Revenue,Ticket_Price,Operating_Income,LAFR,LAFA
13,2013,41,32,788293,19226.658536585364,41,24,730073,17806.658536585364,82,56.0,0.6829268292682927,1518366,18516.658536585364,128.0,49.7,15.0,0.028094820017559263,0.03601891130720109
13,2014,41,34,787692,19212.0,41,23,705964,17218.634146341465,82,57.0,0.6951219512195121,1493656,18215.317073170732,146.0,55.1,20.0,0.030492898913951544,0.03566890102578679
13,2015,41,30,785892,19168.09756097561,41,26,741245,18079.146341463416,82,56.0,0.6829268292682927,1527137,18623.621951219513,176.0,64.4,21.0,0.03397683397683398,0.03475813351478452
13,2016,41,29,786910,19192.926829268294,41,24,729503,17792.756097560974,82,53.0,0.6463414634146342,1516413,18492.841463414636,185.0,65.3,-12.0,0.03153767473576543,0.03472579240568177
13,2017,41,29,782609,19088.024390243903,41,22,733478,17889.70731707317,82,51.0,0.6219512195121951,1516087,18488.865853658535,257.0,70.4,35.0,0.03488056460369164,0.03456761320442904
13,2018,41,22,697812,17019.80487804878,41,20,729030,17781.219512195123,82,42.0,0.5121951219512195,1426842,17400.51219512195,258.0,62.8,43.0,0.03222180591982016,0.030607831338222168
13,2019,41,26,710327,17325.048780487807,41,22,706573,17233.48780487805,82,48.0,0.5853658536585366,1416900,17279.268292682926,282.0,63.9,70.0,0.03219545610229478,0.03140173372713315
13,2020,36,27,610176,19068.0,36,22,571360,17855.0,72,49.0,0.6805555555555556,1181536,16410.222222222223,262.0,55.5,57.0,0.03309752400202122,0.03431233619179495
13,2021,36,26,13901,2316.8333333333335,36,21,56710,3150.5555555555557,72,47.0,0.6527777777777778,70611,980.7083333333334,219.0,0.0,18.0,0.034186699968779266,0.00927605901284475
14,2011,41,30,778877,18997.0,41,27,782589,19087.536585365855,82,57.0,0.6951219512195121,1561466,19042.268292682926,208.0,89.6,24.0,0.052525252525252523,0.03554842446318651
14,2012,33,26,626901,18997.0,33,15,628128,19034.18181818182,66,41.0,0.6212121212121212,1255029,19015.590909090908,197.0,75.2,48.0,0.053649237472766884,0.035620044899708055
14,2013,41,29,778877,18997.0,41,16,773532,18866.634146341465,82,45.0,0.5487804878048781,1552409,18931.817073170732,295.0,97.4,66.0,0.06474978050921862,0.03558867271714815
14,2014,41,14,771974,18828.634146341465,41,13,731678,17845.80487804878,82,27.0,0.32926829268292684,1503652,18337.219512195123,293.0,98.8,104.0,0.061194653299916454,0.034957145940901685
14,2015,41,12,768244,18737.658536585364,41,9,732881,17875.146341463416,82,21.0,0.25609756097560976,1501125,18306.40243902439,304.0,98.3,133.0,0.05868725868725869,0.03397760445955948
14,2016,41,12,778877,18997.0,41,5,785143,19149.829268292684,82,17.0,0.2073170731707317,1564020,19073.414634146342,333.0,100.5,119.0,0.05676781452437777,0.03437130168832548
14,2017,41,17,776917,18949.19512195122,41,9,745860,18191.70731707317,82,26.0,0.3170731707317073,1522777,18570.451219512193,371.0,101.0,136.0,0.0503528773072747,0.03431619921051942
14,2018,41,20,776328,18934.829268292684,41,15,766568,18696.780487804877,82,35.0,0.4268292682926829,1542896,18815.80487804878,395.0,104.8,147.0,0.0493318346446859,0.03405174529406106
14,2019,41,22,778877,18997.0,41,15,773355,18862.317073170732,82,37.0,0.45121951219512196,1552232,18929.658536585364,434.0,116.8,178.0,0.049549035277999774,0.03443215330430673
14,2020,35,25,588907,18997.0,36,27,604072,18877.25,71,52.0,0.7323943661971831,1192979,16802.521126760563,400.0,88.3,155.0,0.050530570995452245,0.033116305737527184
14,2021,36,21,23313,2590.3333333333335,36,21,44723,3194.5,72,42.0,0.5833333333333334,68036,944.9444444444445,316.0,0.0,63.0,0.049328754292850455,0.01555663360667935
15,2011,41,30,600687,14650.90243902439,41,16,674096,16441.365853658535,82,46.0,0.5609756097560976,1274783,15546.134146341463,99.0,15.0,-25.0,0.025,0.027415723465345765
15,2012,33,26,518446,15710.484848484848,33,15,563271,17068.81818181818,66,41.0,0.6212121212121212,1081717,16389.651515151516,96.0,13.0,-13.0,0.026143790849673203,0.029457713096763354
15,2013,41,32,681613,16624.70731707317,41,24,704988,17194.829268292684,82,56.0,0.6829268292682927,1386601,16909.768292682926,126.0,19.8,11.0,0.0276558384547849,0.03114445795260805
15,2014,41,27,685458,16718.48780487805,41,23,708043,17269.341463414636,82,50.0,0.6097560975609756,1393501,16993.914634146342,135.0,20.6,11.0,0.02819548872180451,0.03103945902628662
15,2015,41,31,710502,17329.317073170732,41,24,738717,18017.48780487805,82,55.0,0.6707317073170732,1449219,17673.40243902439,147.0,22.0,10.0,0.02837837837837838,0.0314238131683761
15,2016,41,26,701894,17119.365853658535,41,16,721186,17589.90243902439,82,42.0,0.5121951219512195,1423080,17354.634146341465,155.0,21.2,0.0,0.02642345721104671,0.030974095302885467
15,2017,41,24,677314,16519.853658536584,41,19,723881,17655.634146341465,82,43.0,0.524390243902439,1401195,17087.743902439026,206.0,22.4,15.0,0.02795874049945711,0.0299167635050768
15,2018,41,16,653863,15947.878048780487,41,6,711289,17348.51219512195,82,22.0,0.2682926829268293,1365152,16648.19512195122,213.0,22.9,27.0,0.02660172349194455,0.028680115019953743
15,2019,41,21,638332,15569.073170731708,41,12,720763,17579.585365853658,82,33.0,0.4024390243902439,1359095,16574.329268292684,224.0,21.3,24.0,0.02557369562735472,0.0282190195410119
15,2020,37,20,523297,15857.484848484848,36,14,561277,17539.90625,73,34.0,0.4657534246575342,1084574,14857.17808219178,210.0,17.8,22.0,0.02652854977261243,0.02942682536212129
15,2021,36,18,61039,2347.653846153846,36,20,56618,3145.4444444444443,72,38.0,0.5277777777777778,117657,1634.125,186.0,1.19,12.0,0.029035279425538556,0.040730980942740136
16,2011,41,30,810930,19778.780487804877,41,28,797331,19447.09756097561,82,58.0,0.7073170731707317,1608261,19612.939024390245,158.0,48.7,26.0,0.0398989898989899,0.03701134306178233
16,2012,33,28,657855,19935.0,33,18,640193,19399.78787878788,66,46.0,0.696969696969697,1298048,19667.39393939394,150.0,44.1,15.0,0.04084967320261438,0.037378827976821606
16,2013,41,37,819290,19982.682926829268,41,29,782729,19090.951219512193,82,66.0,0.8048780487804879,1602019,19536.817073170732,188.0,59.0,29.0,0.041264266900790166,0.03743523517889513
16,2014,41,32,811036,19781.365853658535,41,22,786823,19190.80487804878,82,54.0,0.6585365853658537,1597859,19486.085365853658,188.0,63.3,13.0,0.03926482873851295,0.036725982760203245
16,2015,41,20,808223,19712.756097560974,41,17,725839,17703.39024390244,82,37.0,0.45121951219512196,1534062,18708.073170731706,180.0,63.0,21.0,0.03474903474903475,0.03574578051910401
16,2016,41,28,809350,19740.243902439026,41,20,739821,18044.414634146342,82,48.0,0.5853658536585366,1549171,18892.329268292684,210.0,62.3,21.0,0.03579952267303103,0.03571605403863026
16,2017,41,23,805400,19643.90243902439,41,18,730566,17818.682926829268,82,41.0,0.5,1535966,18731.29268292683,253.0,62.0,63.0,0.03433767643865364,0.03557428508341604
16,2018,41,26,804850,19630.48780487805,41,18,745274,18177.414634146342,82,44.0,0.5365853658536586,1550124,18903.951219512193,259.0,66.8,40.0,0.03234669664043961,0.035302793664437
16,2019,41,19,805264,19640.585365853658,41,20,745217,18176.024390243903,82,39.0,0.47560975609756095,1550481,18908.30487804878,294.0,75.7,58.0,0.033565475510903074,0.03559865485620869
16,2020,36,29,629771,19680.34375,37,15,598202,18127.333333333332,73,44.0,0.6027397260273972,1227973,16821.54794520548,266.0,50.4,38.0,0.03360282971197574,0.03541423175582602
16,2021,36,21,0,0.0,36,19,58783,3265.722222222222,72,40.0,0.5555555555555556,58783,816.4305555555555,218.0,0.0,16.0,0.034030596315953794,0.0
17,2011,41,22,631912,15412.487804878048,41,13,693384,16911.80487804878,82,35.0,0.4268292682926829,1325296,16162.146341463415,92.0,26.5,-8.0,0.023232323232323233,0.02884085163559986
17,2012,33,17,485717,14718.69696969697,33,14,549820,16661.21212121212,66,31.0,0.4696969696969697,1035537,15689.954545454546,78.0,20.4,-1.0,0.021241830065359478,0.027598075850176502
17,2013,41,21,616469,15035.829268292682,41,17,693702,16919.560975609755,82,38.0,0.4634146341463415,1310171,15977.69512195122,109.0,28.4,12.0,0.02392449517120281,0.028167879499930798
17,2014,41,10,552067,13465.048780487805,41,5,697562,17013.70731707317,82,15.0,0.18292682926829268,1249629,15239.378048780487,110.0,24.9,12.0,0.02297410192147034,0.024999140758828368
17,2015,41,23,611226,14907.951219512195,41,18,725841,17703.439024390245,82,41.0,0.5,1337067,16305.69512195122,126.0,29.3,12.0,0.024324324324324326,0.027033071867009314
17,2016,41,23,621808,15166.048780487805,41,10,722548,17623.121951219513,82,33.0,0.4024390243902439,1344356,16394.585365853658,146.0,30.5,24.0,0.024889191953631096,0.027439955680055115
17,2017,41,23,648952,15828.09756097561,41,19,735056,17928.19512195122,82,42.0,0.5121951219512195,1384008,16878.146341463416,179.0,33.8,20.0,0.024294245385450598,0.028664022167187744
17,2018,41,25,685303,16714.70731707317,41,19,753614,18380.829268292684,82,44.0,0.5365853658536586,1438917,17547.768292682926,204.0,37.7,25.0,0.025477707006369428,0.030059154384816635
17,2019,41,33,721692,17602.243902439026,41,27,745607,18185.536585365855,82,60.0,0.7317073170731707,1467299,17893.89024390244,283.0,46.9,69.0,0.03230962438634547,0.031904151210642676
17,2020,35,30,549036,17710.83870967742,38,26,608353,17892.735294117647,73,56.0,0.7671232876712328,1157389,15854.643835616438,239.0,41.2,27.0,0.030192016169782718,0.030874219591393845
17,2021,36,26,64780,2591.2,36,20,41712,2979.4285714285716,72,46.0,0.6388888888888888,106492,1479.0555555555557,212.0,2.15,11.0,0.033093974399000935,0.043227329174309964
18,2011,41,12,624960,15242.926829268292,41,5,692322,16885.90243902439,82,17.0,0.2073170731707317,1317282,16064.414634146342,97.0,20.0,-7.0,0.024494949494949497,0.02852355808749397
18,2012,33,13,577197,17490.81818181818,33,13,538254,16310.727272727272,66,26.0,0.3939393939393939,1115451,16900.772727272728,96.0,18.5,-5.0,0.026143790849673203,0.032795900877454
18,2013,41,20,669956,16340.390243902439,41,11,698403,17034.219512195123,82,31.0,0.3780487804878049,1368359,16687.30487804878,116.0,23.5,-3.0,0.025460930640913083,0.030611822943660813
18,2014,41,24,597157,14564.80487804878,41,16,721826,17605.51219512195,82,40.0,0.4878048780487805,1318983,16085.158536585366,128.0,21.5,7.0,0.026733500417710943,0.02704094230975529
18,2015,41,9,595652,14528.09756097561,41,7,738032,18000.780487804877,82,16.0,0.1951219512195122,1333684,16264.439024390244,146.0,22.0,15.0,0.028185328185328186,0.026344270897716772
18,2016,41,14,581178,14175.073170731708,41,15,731110,17831.951219512193,82,29.0,0.35365853658536583,1312288,16003.512195121952,154.0,21.5,26.0,0.026252983293556086,0.025646981965852918
18,2017,41,20,607203,14809.829268292682,41,11,742174,18101.80487804878,82,31.0,0.3780487804878049,1349377,16455.817073170732,204.0,24.3,53.0,0.02768729641693811,0.026819980910734384
18,2018,41,30,699308,17056.29268292683,41,17,731886,17850.878048780487,82,47.0,0.573170731707317,1431194,17453.585365853658,223.0,31.5,47.0,0.027850630698139128,0.030673449750748722
18,2019,41,25,627543,15305.926829268292,41,11,723553,17647.634146341465,82,36.0,0.43902439024390244,1351096,16476.780487804877,234.0,29.5,46.0,0.02671537846786163,0.027742065539288693
18,2020,32,8,482112,15066.0,32,11,558820,17463.125,64,19.0,0.296875,1040932,16264.5625,214.0,22.2,32.0,0.027033855482566954,0.02711084838816775
18,2021,36,13,15774,1577.4,36,10,32679,2513.769230769231,72,23.0,0.3194444444444444,48453,672.9583333333334,199.0,0.07,29.0,0.031064626912269747,0.010525901364550254
19,2011,41,19,581378,14179.951219512195,41,5,701058,17098.975609756097,82,24.0,0.2926829268292683,1282436,15639.463414634147,89.0,23.3,-24.0,0.022474747474747474,0.02653444885079216
19,2012,33,9,460719,13961.181818181818,33,13,563677,17081.121212121212,66,22.0,0.3333333333333333,1024396,15521.151515151516,84.0,17.1,-17.0,0.02287581699346405,0.026177708228489978
19,2013,41,26,704702,17187.853658536584,41,23,706824,17239.60975609756,82,49.0,0.5975609756097561,1411526,17213.731707317074,190.0,39.5,-19.0,0.04170324846356453,0.032199447205553296
19,2014,41,28,707331,17251.975609756097,41,16,718662,17528.341463414636,82,44.0,0.5365853658536586,1425993,17390.158536585364,212.0,42.4,-99.0,0.04427736006683375,0.03202992975867572
19,2015,41,19,698529,17037.29268292683,41,19,739614,18039.365853658535,82,38.0,0.4634146341463415,1438143,17538.329268292684,220.0,46.1,-6.0,0.04247104247104247,0.03089427586226723
19,2016,41,14,620142,15125.414634146342,41,7,742352,18106.146341463416,82,21.0,0.25609756097560976,1362494,16615.780487804877,223.0,40.9,16.0,0.03801568360040914,0.027366436255790758
19,2017,41,13,632608,15429.463414634147,41,7,727958,17755.073170731706,82,20.0,0.24390243902439024,1360566,16592.268292682926,273.0,47.5,52.0,0.03705211726384365,0.02794211241376913
19,2018,41,15,640010,15610.0,41,13,725099,17685.341463414636,82,28.0,0.34146341463414637,1365109,16647.670731707316,290.0,48.5,53.0,0.036218308979642816,0.028072486765454836
19,2019,41,23,612597,14941.390243902439,41,19,741515,18085.731707317074,82,42.0,0.5121951219512195,1354112,16513.560975609755,304.0,55.1,42.0,0.03470715835140998,0.027081341235854175
19,2020,36,20,524907,16403.34375,36,15,573149,17910.90625,72,35.0,0.4861111111111111,1098056,15250.777777777777,280.0,52.5,44.0,0.035371399696816574,0.029517361307928383
19,2021,36,28,30491,1524.55,36,20,44199,3399.923076923077,72,48.0,0.6666666666666666,74690,1037.361111111111,212.0,1.45,-80.0,0.033093974399000935,0.02034647258187535
20,2011,41,23,808879,19728.756097560974,41,19,739822,18044.439024390245,82,42.0,0.5121951219512195,1548701,18886.59756097561,244.0,72.8,75.0,0.06161616161616162,0.03691773416259286
20,2012,33,22,652179,19763.0,33,14,607438,18407.21212121212,66,36.0,0.5454545454545454,1259617,19085.10606060606,243.0,77.6,83.0,0.0661764705882353,0.03705632191150868
20,2013,41,31,780353,19033.0,41,23,749124,18271.317073170732,82,54.0,0.6585365853658537,1529477,18652.158536585364,287.0,97.5,96.0,0.06299385425812117,0.03565611453521507
20,2014,41,19,812292,19812.0,41,18,714321,17422.463414634145,82,37.0,0.45121951219512196,1526613,18617.231707317074,278.0,105.6,53.0,0.05806182121971595,0.03678285795975889
20,2015,41,10,812292,19812.0,41,7,715966,17462.585365853658,82,17.0,0.2073170731707317,1528258,18637.29268292683,307.0,105.6,109.0,0.05926640926640927,0.03592574270891083
20,2016,41,18,812292,19812.0,41,14,756070,18440.731707317074,82,32.0,0.3902439024390244,1568362,19126.365853658535,376.0,105.6,141.0,0.0640981929764746,0.03584588245770934
20,2017,41,19,810741,19774.170731707316,41,12,714466,17861.65,82,31.0,0.3780487804878049,1525207,18600.085365853658,426.0,105.4,140.0,0.05781758957654723,0.03581019550883264
20,2018,41,19,792608,19331.90243902439,41,10,745965,18194.268292682926,82,29.0,0.35365853658536583,1538573,18763.085365853658,443.0,103.0,155.0,0.05532658923441988,0.03476582801861475
20,2019,41,9,779087,19002.121951219513,41,8,720226,17566.48780487805,82,17.0,0.2073170731707317,1499313,18284.30487804878,472.0,109.1,157.0,0.05388743007192602,0.03444143686537466
20,2020,33,11,620789,18811.78787878788,33,10,586328,17767.515151515152,66,21.0,0.3181818181818182,1207117,18289.651515151516,421.0,86.9,178.0,0.05318342597271349,0.03490914239853451
20,2021,36,25,42131,1915.0454545454545,36,16,53185,3128.529411764706,72,41.0,0.5694444444444444,95316,1323.8333333333333,298.0,2.63,71.0,0.04651888854199188,0.028113779028139135
21,2011,41,30,744068,18148.0,41,25,728751,17774.414634146342,82,55.0,0.6707317073170732,1472819,17961.20731707317,126.0,37.2,25.0,0.031818181818181815,0.03395972033257402
21,2012,33,26,600699,18203.0,33,21,595053,18031.909090909092,66,47.0,0.7121212121212122,1195752,18117.454545454544,127.0,30.6,30.0,0.034586056644880174,0.034131266900530914
21,2013,41,34,746323,18203.0,41,26,751775,18335.975609756097,82,60.0,0.7317073170731707,1498098,18269.48780487805,144.0,38.1,33.0,0.03160667251975417,0.03410120595200546
21,2014,41,34,746323,18203.0,41,25,744987,18170.414634146342,82,59.0,0.7195121951219512,1491310,18186.70731707317,152.0,41.1,31.0,0.031746031746031744,0.0337955967818237
21,2015,41,29,746323,18203.0,41,16,736220,17956.585365853658,82,45.0,0.5487804878048781,1482543,18079.79268292683,157.0,41.1,21.0,0.03030888030888031,0.03300809077984574
21,2016,41,32,746323,18203.0,41,23,748617,18258.951219512193,82,55.0,0.6707317073170732,1494940,18230.975609756097,187.0,41.1,-8.0,0.031878622570746674,0.03293471625164966
21,2017,41,28,746323,18203.0,41,19,753331,18373.926829268294,82,47.0,0.573170731707317,1499654,18288.463414634145,222.0,46.3,64.0,0.03013029315960912,0.03296487107811064
21,2018,41,27,746322,18202.975609756097,41,21,773542,18866.878048780487,82,48.0,0.5853658536585366,1519864,18534.926829268294,241.0,52.2,10.0,0.03009866366928937,0.032735604862061195
21,2019,41,27,746323,18203.0,41,22,732517,17866.268292682926,82,49.0,0.5975609756097561,1478840,18034.634146341465,258.0,52.2,-23.0,0.029455417285078205,0.032993024509043296
21,2020,37,23,600699,18203.0,35,21,553520,17855.483870967742,72,44.0,0.6111111111111112,1154219,16030.819444444445,236.0,43.3,51.0,0.029813036887316825,0.03377941124868076
21,2021,36,10,0,0.0,36,12,37782,2906.3076923076924,72,22.0,0.3055555555555556,37782,524.75,183.0,0.0,48.0,0.02856696846706213,0.0
22,2011,41,29,777852,18972.0,41,23,714556,17428.19512195122,82,52.0,0.6341463414634146,1492408,18200.09756097561,140.0,42.8,-16.0,0.03535353535353535,0.03550164283389874
22,2012,33,21,623587,18896.575757575756,33,16,566326,17161.39393939394,66,37.0,0.5606060606060606,1189913,18028.984848484848,126.0,34.9,12.0,0.03431372549019608,0.03543174590385762
22,2013,41,12,722716,17627.219512195123,41,8,689682,16821.51219512195,82,20.0,0.24390243902439024,1412398,17224.365853658535,139.0,31.7,12.0,0.030509218612818263,0.033022548093532667
22,2014,41,19,666046,16245.024390243903,41,4,679941,16583.926829268294,82,23.0,0.2804878048780488,1345987,16414.475609756097,143.0,28.0,21.0,0.029866332497911444,0.030160429270096926
22,2015,41,13,688194,16785.219512195123,41,12,721024,17585.951219512193,82,25.0,0.3048780487804878,1409218,17185.585365853658,143.0,28.9,35.0,0.027606177606177607,0.030437183399339374
22,2016,41,23,719275,17543.29268292683,41,12,704188,17175.317073170732,82,35.0,0.4268292682926829,1423463,17359.30487804878,166.0,30.2,45.0,0.028298670303443574,0.031741106775357734
22,2017,41,16,727875,17753.048780487807,41,13,710690,17333.90243902439,82,29.0,0.35365853658536583,1438565,17543.475609756097,211.0,30.6,39.0,0.028637350705754613,0.032150028253155515
22,2018,41,17,734531,17915.39024390244,41,8,723704,17651.317073170732,82,25.0,0.3048780487804878,1458235,17783.353658536584,223.0,30.1,64.0,0.027850630698139128,0.03221842123766239
22,2019,41,25,720024,17561.560975609755,41,17,724048,17659.70731707317,82,42.0,0.5121951219512195,1444072,17610.634146341465,244.0,36.0,70.0,0.027857061308368535,0.03183041321130314
22,2020,35,18,529870,17092.58064516129,38,15,586273,17243.323529411766,73,33.0,0.4520547945205479,1116143,15289.630136986301,218.0,29.1,37.0,0.027539161192521474,0.029796448201742428
22,2021,36,11,108301,3734.5172413793102,36,10,50150,3134.375,72,21.0,0.2916666666666667,158451,2200.7083333333335,188.0,4.92,29.0,0.02934748673118951,0.07226864737429675
23,2011,41,26,604823,14751.780487804877,41,15,703394,17155.951219512193,82,41.0,0.5,1308217,15953.865853658537,116.0,24.8,-10.0,0.029292929292929294,0.027604493044598638
23,2012,33,19,577597,17502.939393939392,33,16,553235,16764.696969696968,66,35.0,0.5303030303030303,1130832,17133.81818181818,107.0,22.5,-1.0,0.029139433551198256,0.032818628577617
23,2013,41,23,685412,16717.365853658535,41,11,710251,17323.19512195122,82,34.0,0.4146341463414634,1395663,17020.280487804877,117.0,26.7,-4.0,0.025680421422300263,0.031318042957239646
23,2014,41,10,568632,13869.073170731708,41,9,715093,17441.29268292683,82,19.0,0.23170731707317074,1283725,15655.182926829268,125.0,22.2,24.0,0.026106934001670842,0.02574925037717178
23,2015,41,12,571572,13940.780487804877,41,6,724272,17665.170731707316,82,18.0,0.21951219512195122,1295844,15802.975609756097,124.0,22.3,14.0,0.023938223938223938,0.025279269784286414
23,2016,41,7,610121,14881.0,41,3,717170,17491.951219512193,82,10.0,0.12195121951219512,1327291,16186.475609756097,140.0,23.2,18.0,0.02386634844868735,0.026924216477547582
23,2017,41,17,710557,17330.658536585364,41,11,705569,17209.0,82,28.0,0.34146341463414637,1416126,17269.829268292684,184.0,27.0,40.0,0.0249728555917481,0.03138509720141154
23,2018,41,30,833503,20329.341463414636,41,22,737197,17980.414634146342,82,52.0,0.6341463414634146,1570700,19154.878048780487,268.0,43.3,68.0,0.03347071312601474,0.03655958803216653
23,2019,41,31,838342,20447.365853658535,41,20,733699,17895.09756097561,82,51.0,0.6219512195121951,1572041,19171.231707317074,300.0,58.7,90.0,0.03425048521520722,0.03706094834670829
23,2020,35,31,639491,20628.74193548387,38,12,603996,17764.58823529412,73,43.0,0.589041095890411,1243487,17034.068493150684,259.0,46.7,51.0,0.032718544719555334,0.035960821441071336
23,2021,36,29,68583,4034.294117647059,36,20,39344,3278.6666666666665,72,49.0,0.6805555555555556,107927,1498.986111111111,236.0,1.42,13.0,0.036840462066812366,0.04576504965671041
24,2011,41,23,720249,17567.048780487807,41,17,715961,17462.463414634145,82,40.0,0.4878048780487805,1436210,17514.756097560974,136.0,46.8,13.0,0.03434343434343434,0.032872606549154255
24,2012,33,19,514718,15597.515151515152,33,14,587617,17806.575757575756,66,33.0,0.5,1102335,16702.045454545456,121.0,31.9,13.0,0.0329520697167756,0.029245890931244217
24,2013,41,17,632913,15436.90243902439,41,8,703236,17152.09756097561,82,25.0,0.3048780487804878,1336149,16294.5,137.0,36.7,28.0,0.0300702370500439,0.028919243494708903
24,2014,41,26,650739,15871.682926829268,41,22,707251,17250.024390243903,82,48.0,0.5853658536585366,1357990,16560.853658536584,145.0,37.1,28.0,0.030284043441938177,0.02946728541691355
24,2015,41,22,693862,16923.463414634145,41,17,721033,17586.170731707316,82,39.0,0.47560975609756095,1414895,17254.817073170732,154.0,38.9,22.0,0.02972972972972973,0.03068786555510861
24,2016,41,14,701405,17107.439024390245,41,9,709412,17302.731707317074,82,23.0,0.2804878048780488,1410817,17205.085365853658,173.0,39.3,26.0,0.029491987725877942,0.030952516072113995
24,2017,41,15,708639,17283.878048780487,41,9,722367,17618.70731707317,82,24.0,0.2926829268292683,1431006,17451.29268292683,218.0,39.7,31.0,0.029587404994571118,0.031300379696085005
24,2018,41,10,690576,16843.317073170732,41,11,722045,17610.853658536584,82,21.0,0.25609756097560976,1412621,17227.085365853658,235.0,39.1,47.0,0.029349319345572625,0.030290441743942655
24,2019,41,12,627023,15293.243902439024,41,7,737301,17982.951219512193,82,19.0,0.23170731707317074,1364324,16638.09756097561,246.0,37.0,42.0,0.028085397876469916,0.02771907767378716
24,2020,39,17,551633,15760.942857142858,34,17,529818,17660.6,73,34.0,0.4657534246575342,1081451,14814.397260273972,222.0,32.5,20.0,0.028044466902475997,0.031020258008326158
24,2021,36,27,104027,3852.8518518518517,36,24,53872,3168.9411764705883,72,51.0,0.7083333333333334,157899,2193.0416666666665,206.0,2.75,15.0,0.03215735248204808,0.06941663124445728
25,2011,41,30,840924,20510.341463414636,41,18,669689,16333.878048780487,82,48.0,0.5853658536585366,1510613,18422.10975609756,132.0,45.4,-8.0,0.03333333333333333,0.03838028763627717
25,2012,33,20,676384,20496.484848484848,33,8,566427,17164.454545454544,66,28.0,0.42424242424242425,1242811,18830.469696969696,117.0,32.5,-10.0,0.031862745098039214,0.03843163186762206
25,2013,41,22,813012,19829.560975609755,41,11,685844,16727.90243902439,82,33.0,0.4024390243902439,1498856,18278.731707317074,140.0,39.0,30.0,0.030728709394205442,0.0371483789906674
25,2014,41,31,809612,19746.634146341465,41,23,709822,17312.731707317074,82,54.0,0.6585365853658537,1519434,18529.682926829268,153.0,41.3,12.0,0.03195488721804511,0.036661500049879
25,2015,41,32,801377,19545.780487804877,41,19,723952,17657.365853658535,82,51.0,0.6219512195121951,1525329,18601.573170731706,157.0,42.5,4.0,0.03030888030888031,0.035442998225808986
25,2016,41,28,794085,19367.926829268294,41,16,725852,17703.70731707317,82,44.0,0.5365853658536586,1519937,18535.817073170732,178.0,42.1,41.0,0.03034435731333106,0.03504242017824886
25,2017,41,25,792029,19317.780487804877,41,16,719788,17555.80487804878,82,41.0,0.5,1511817,18436.79268292683,223.0,42.0,25.0,0.03026601520086862,0.03498369188022464
25,2018,41,28,795750,19408.536585365855,41,21,719823,17556.658536585364,82,49.0,0.5975609756097561,1515573,18482.59756097561,246.0,46.1,40.0,0.030723117272386663,0.034903644229950605
25,2019,41,32,799345,19496.219512195123,41,21,735976,17950.634146341465,82,53.0,0.6463414634146342,1535321,18723.426829268294,287.0,52.8,51.0,0.032766297522548234,0.035336991056394096
25,2020,36,21,628303,19634.46875,38,14,610016,17941.647058823528,74,35.0,0.47297297297297297,1238319,16734.04054054054,240.0,42.6,27.0,0.03031834259727135,0.035331680967972096
25,2021,36,20,7756,1939.0,36,22,58149,3634.3125,72,42.0,0.5833333333333334,65905,915.3472222222222,201.0,0.0,19.0,0.0313768342179207,0.005175535120036248
26,2011,41,11,569496,13890.146341463415,41,13,713432,17400.780487804877,82,24.0,0.2926829268292683,1282928,15645.463414634147,104.0,29.6,6.0,0.026262626262626262,0.025992147075965606
26,2012,33,16,478764,14508.0,33,6,557893,16905.848484848484,66,22.0,0.3333333333333333,1036657,15706.924242424242,96.0,23.0,3.0,0.026143790849673203,0.027203011602093197
26,2013,41,20,563743,13749.829268292682,41,8,709534,17305.70731707317,82,28.0,0.34146341463414637,1273277,15527.768292682927,115.0,24.2,13.0,0.0252414398595259,0.0257587078878735
26,2014,41,17,667949,16291.439024390244,41,11,691240,16859.51219512195,82,28.0,0.34146341463414637,1359189,16575.475609756097,125.0,28.7,9.0,0.026106934001670842,0.030246602442672084
26,2015,41,18,680049,16586.560975609755,41,11,718130,17515.365853658535,82,29.0,0.35365853658536583,1398179,17050.963414634145,141.0,31.3,4.0,0.02722007722007722,0.030076949426378813
26,2016,41,18,707526,17256.731707317074,41,15,711569,17355.341463414636,82,33.0,0.4024390243902439,1419095,17306.036585365855,164.0,34.0,18.0,0.027957722468462325,0.031222631555860775
26,2017,41,17,721928,17608.0,41,15,717065,17489.39024390244,82,32.0,0.3902439024390244,1438993,17548.69512195122,240.0,54.1,50.0,0.03257328990228013,0.03188735098299029
26,2018,41,14,714680,17431.219512195123,41,13,716618,17478.48780487805,82,27.0,0.32926829268292684,1431298,17454.853658536584,263.0,48.7,72.0,0.03284625952291745,0.031347705257004206
26,2019,41,24,700975,17096.951219512193,41,15,705164,17199.121951219513,82,39.0,0.47560975609756095,1406139,17148.036585365855,286.0,56.1,81.0,0.03265212923849754,0.030988305807574768
26,2020,35,16,520663,16795.58064516129,37,15,585417,17739.909090909092,72,31.0,0.4305555555555556,1106080,15362.222222222223,245.0,46.3,45.0,0.030949974734714503,0.029278706305440615
26,2021,36,16,0,0.0,36,15,62850,2992.8571428571427,72,31.0,0.4305555555555556,62850,872.9166666666666,192.0,0.0,25.0,0.029971901342491416,0.0
